256,192,89625,1,8,0:0:0:0:
256,192,90187,1,8,0:0:0:0:
256,192,91125,1,8,0:0:0:0:
256,192,91500,1,8,0:0:0:0:
256,192,91875,1,0,0:0:0:0:
256,192,92625,1,8,0:0:0:0:
256,192,93187,1,8,0:0:0:0:
256,192,94125,1,0,0:0:0:0:
256,192,94500,1,8,0:0:0:0:
256,192,94875,1,0,0:0:0:0:
256,192,95812,1,8,0:0:0:0:
256,192,96187,1,0,0:0:0:0:
256,192,97875,1,4,0:0:0:0:
256,192,98625,1,8,0:0:0:0:
256,192,99187,1,0,0:0:0:0:
256,192,100125,1,0,0:0:0:0:
256,192,100500,1,8,0:0:0:0:
256,192,100875,1,0,0:0:0:0:
256,192,101625,1,8,0:0:0:0:
256,192,102187,1,0,0:0:0:0:
256,192,103125,1,8,0:0:0:0:
256,192,103500,1,8,0:0:0:0:
256,192,103875,1,0,0:0:0:0:
256,192,104250,1,0,0:0:0:0:
256,192,104625,1,0,0:0:0:0:
256,192,105187,1,8,0:0:0:0:
256,192,106875,1,4,0:0:0:0:
256,192,107625,1,0,0:0:0:0:
256,192,108187,1,8,0:0:0:0:
256,192,109125,1,8,0:0:0:0:
256,192,109500,1,8,0:0:0:0:
256,192,109875,1,0,0:0:0:0:
256,192,110625,1,0,0:0:0:0:
256,192,111187,1,8,0:0:0:0:
256,192,112125,1,8,0:0:0:0:
256,192,112500,1,8,0:0:0:0:
256,192,112875,1,0,0:0:0:0:
256,192,113625,1,0,0:0:0:0:
256,192,114187,1,8,0:0:0:0:
256,192,115125,1,8,0:0:0:0:
256,192,115500,1,8,0:0:0:0:
256,192,115875,1,0,0:0:0:0:
256,192,116625,1,0,0:0:0:0:
256,192,117187,1,8,0:0:0:0:
256,192,118687,1,8,0:0:0:0:
256,192,119625,1,0,0:0:0:0:
256,192,120000,1,0,0:0:0:0:
256,192,120937,1,12,0:0:0:0:
256,192,121125,12,0,125250,0:0:0:0:
